CustomerID,PreviousSpend,PreviousQuantity,PreviousTransactions,AverageUnitPrice,RecencyDays,IndividualTreatmentEffect,CustomerResponse,RecommendedDiscount,PricingStrategy,CurrentAveragePrice,RecommendedPrice,EstimatedPriceReduction
12854,1654.72,1004,4,3.055263157894737,197,-5.3740771611323055,No Response,0.0,Regular Price,3.055263157894737,3.055263157894737,0.0
15197,797.9,589,3,2.1203703703703702,30,-5.081027385198312,No Response,0.0,Regular Price,2.1203703703703702,2.1203703703703702,0.0
13953,3125.0,2500,5,1.25,45,-0.0222634505406063,No Response,0.0,Regular Price,1.25,1.25,0.0
14298,39667.19,41929,38,1.6852241238793806,11,25.29721845452582,High Response,0.15,High Discount,1.6852241238793806,1.4324405052974734,0.25278361858190723
16952,628.22,251,3,3.170985915492958,77,-9.157456191729905,No Response,0.0,Regular Price,3.170985915492958,3.170985915492958,0.0
13415,784.17,496,4,2.5163366336633666,108,-4.693332175410647,No Response,0.0,Regular Price,2.5163366336633666,2.5163366336633666,0.0
13668,6638.650000000001,2374,14,4.066860068259385,19,-16.578809359958427,No Response,0.0,Regular Price,4.066860068259385,4.066860068259385,0.0
14790,1781.56,1943,6,1.9124242424242424,10,-2.496995255829097,No Response,0.0,Regular Price,1.9124242424242424,1.9124242424242424,0.0
17487,160.55,37,1,6.0625,364,-15.65571167413451,No Response,0.0,Regular Price,6.0625,6.0625,0.0
17958,465.42,200,1,3.2506896551724136,364,-2.67869155080371,No Response,0.0,Regular Price,3.2506896551724136,3.2506896551724136,0.0
17754,2786.57,2550,8,1.4304477611940298,10,0.0227038668399899,High Response,0.15,High Discount,1.4304477611940298,1.2158805970149253,0.21456716417910449
15898,4129.26,1820,22,3.617353433835846,3,-8.754764870249275,No Response,0.0,Regular Price,3.617353433835846,3.617353433835846,0.0
14130,1377.86,958,3,2.0307142857142857,11,-5.402671837266155,No Response,0.0,Regular Price,2.0307142857142857,2.0307142857142857,0.0
17860,717.39,696,4,2.646543209876543,4,-7.498199234316831,No Response,0.0,Regular Price,2.646543209876543,2.646543209876543,0.0
12664,1188.16,292,2,12.7225,150,-53.229031410427964,No Response,0.0,Regular Price,12.7225,12.7225,0.0
16719,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,No Response,0.0,Regular Price,3.6022916666666664,3.6022916666666664,0.0
16442,282.68,137,2,2.599473684210526,240,-2.281541729413537,No Response,0.0,Regular Price,2.599473684210526,2.599473684210526,0.0
13317,4212.411,2114,13,3.55655,21,-10.978721570590393,No Response,0.0,Regular Price,3.55655,3.55655,0.0
15196,313.7,130,2,2.4428571428571426,68,-6.070521170134004,No Response,0.0,Regular Price,2.4428571428571426,2.4428571428571426,0.0
15956,617.6,278,2,2.05,187,-1.36567865722275,No Response,0.0,Regular Price,2.05,2.05,0.0
15169,569.22,356,2,2.35,18,-6.91785593168669,No Response,0.0,Regular Price,2.35,2.35,0.0
14685,4536.64,1969,8,3.2058823529411766,212,-7.102271235442741,No Response,0.0,Regular Price,3.2058823529411766,3.2058823529411766,0.0
15503,116.26,60,1,2.0354901960784315,362,3.270127715760195,High Response,0.15,High Discount,2.0354901960784315,1.7301666666666666,0.3053235294117649
13026,757.72,846,4,1.5095238095238095,124,1.1606146413963172,High Response,0.15,High Discount,1.5095238095238095,1.283095238095238,0.22642857142857142
15144,5579.87,2201,12,3.486060606060606,15,-13.291989359823951,No Response,0.0,Regular Price,3.486060606060606,3.486060606060606,0.0
12843,4881.1,2247,22,4.808448275862069,18,-14.366971632607832,No Response,0.0,Regular Price,4.808448275862069,4.808448275862069,0.0
14161,2182.46,1158,5,2.545276381909548,5,-8.162469869070787,No Response,0.0,Regular Price,2.545276381909548,2.545276381909548,0.0
17172,638.81,735,2,1.0979166666666669,66,0.8103197379614131,High Response,0.15,High Discount,1.0979166666666669,0.9332291666666668,0.1646875000000001
16830,881.59,435,3,3.223846153846154,78,-9.44365171709589,No Response,0.0,Regular Price,3.223846153846154,3.223846153846154,0.0
16127,145.06,68,1,2.806285714285714,362,-0.3720763347476632,No Response,0.0,Regular Price,2.806285714285714,2.806285714285714,0.0
17539,1176.84,708,4,2.900833333333333,253,-2.9787376023044354,No Response,0.0,Regular Price,2.900833333333333,2.900833333333333,0.0
15944,1839.14,809,3,3.5765625,29,-13.233795129506904,No Response,0.0,Regular Price,3.5765625,3.5765625,0.0
17211,1729.43,1022,6,2.6486746987951806,5,-7.777548994073117,No Response,0.0,Regular Price,2.6486746987951806,2.6486746987951806,0.0
14514,3389.84,1798,6,2.43004,72,-6.275758644745961,No Response,0.0,Regular Price,2.43004,2.43004,0.0
17066,228.34,93,1,2.717777777777778,362,-0.0477460059633552,No Response,0.0,Regular Price,2.717777777777778,2.717777777777778,0.0
15850,771.87,1036,4,2.196605504587156,12,-4.6137741837185935,No Response,0.0,Regular Price,2.196605504587156,2.196605504587156,0.0
17290,974.95,742,6,2.9068,17,-7.962543973603028,No Response,0.0,Regular Price,2.9068,2.9068,0.0
13735,6879.2300000000005,3007,9,3.1107079646017697,12,-13.346368353677615,No Response,0.0,Regular Price,3.1107079646017697,3.1107079646017697,0.0
12681,17080.74,10060,24,2.8506045949214025,3,-9.971517265076228,No Response,0.0,Regular Price,2.8506045949214025,2.8506045949214025,0.0
17802,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,No Response,0.0,Regular Price,2.135328282828283,2.135328282828283,0.0
15628,2782.02,1925,9,2.622944785276074,2,-6.597640968759419,No Response,0.0,Regular Price,2.622944785276074,2.622944785276074,0.0
15446,399.75,265,3,2.053035714285714,12,-5.198434945655904,No Response,0.0,Regular Price,2.053035714285714,2.053035714285714,0.0
14525,3810.64,2469,8,2.5468442622950818,64,-5.669839389999472,No Response,0.0,Regular Price,2.5468442622950818,2.5468442622950818,0.0
14751,126.45,65,2,2.635714285714286,320,-0.2577969337556602,No Response,0.0,Regular Price,2.635714285714286,2.635714285714286,0.0
12683,4220.21,2696,8,2.9263959390862944,1,-9.32114157256542,No Response,0.0,Regular Price,2.9263959390862944,2.9263959390862944,0.0
13087,313.64,86,1,5.718,362,-14.254022647491492,No Response,0.0,Regular Price,5.718,5.718,0.0
15562,536.88,521,2,2.1446875,60,-4.493428252251238,No Response,0.0,Regular Price,2.1446875,2.1446875,0.0
17819,2907.65,818,6,3.297735849056604,7,-13.124856130293464,No Response,0.0,Regular Price,3.297735849056604,3.297735849056604,0.0
16409,3629.76,2360,7,2.5394117647058825,16,-7.168018603749222,No Response,0.0,Regular Price,2.5394117647058825,2.5394117647058825,0.0
14277,13009.61,87830,6,3.831337579617834,47,137.67918998872204,High Response,0.15,High Discount,3.831337579617834,3.256636942675159,0.574700636942675
14466,2374.5,1638,7,2.5813888888888887,8,-6.883657083320893,No Response,0.0,Regular Price,2.5813888888888887,2.5813888888888887,0.0
16725,1052.14,476,8,3.319078947368421,7,-10.040670911275328,No Response,0.0,Regular Price,3.319078947368421,3.319078947368421,0.0
17799,3207.76,1921,10,2.52066,25,-5.861039853951771,No Response,0.0,Regular Price,2.52066,2.52066,0.0
17910,261.7,121,1,3.044230769230769,362,-1.5777475606090614,No Response,0.0,Regular Price,3.044230769230769,3.044230769230769,0.0
16551,1315.0,1106,4,4.01625,59,-12.686404893590844,No Response,0.0,Regular Price,4.01625,4.01625,0.0
15577,137.15,31,2,4.15,359,-6.422724642264575,No Response,0.0,Regular Price,4.15,4.15,0.0
12346,372.86,70,11,6.253333333333334,165,-18.209202780218448,No Response,0.0,Regular Price,6.253333333333334,6.253333333333334,0.0
12439,1142.88,478,2,3.706478873239437,318,-6.215047372180423,No Response,0.0,Regular Price,3.706478873239437,3.706478873239437,0.0
13462,1002.35,635,4,2.394838709677419,46,-5.824363701952936,No Response,0.0,Regular Price,2.394838709677419,2.394838709677419,0.0
13872,919.57,339,3,4.236666666666667,163,-12.234042173880418,No Response,0.0,Regular Price,4.236666666666667,4.236666666666667,0.0
13013,7814.83,4239,18,2.996865671641791,7,-8.699373509635207,No Response,0.0,Regular Price,2.996865671641791,2.996865671641791,0.0
14977,31.93,17,1,2.46,361,1.3130978739305066,High Response,0.15,High Discount,2.46,2.0909999999999997,0.3690000000000002
12472,11308.48,7202,13,2.3936713286713287,5,-7.882162232579059,No Response,0.0,Regular Price,2.3936713286713287,2.3936713286713287,0.0
16769,755.51,215,3,5.415084745762712,114,-18.99018755011763,No Response,0.0,Regular Price,5.415084745762712,5.415084745762712,0.0
17075,1402.51,493,6,3.966967213114754,65,-12.87988615547571,No Response,0.0,Regular Price,3.966967213114754,3.966967213114754,0.0
16190,2508.4700000000003,1143,7,4.217964601769912,30,-15.1630989445502,No Response,0.0,Regular Price,4.217964601769912,4.217964601769912,0.0
14032,1874.68,1884,6,1.8627722772277229,2,-2.741581774488936,No Response,0.0,Regular Price,1.8627722772277229,1.8627722772277229,0.0
17825,701.96,516,4,2.367777777777778,234,-0.5566429584885899,No Response,0.0,Regular Price,2.367777777777778,2.367777777777778,0.0
15329,1909.13,731,8,4.594329896907216,10,-16.86740994246772,No Response,0.0,Regular Price,4.594329896907216,4.594329896907216,0.0
17908,1142.47,670,5,3.0338942307692305,9,-9.562747862063986,No Response,0.0,Regular Price,3.0338942307692305,3.0338942307692305,0.0
15534,162.25,63,1,3.7375,361,-4.797383309011973,No Response,0.0,Regular Price,3.7375,3.7375,0.0
16327,6874.97,5956,11,2.148067092651757,5,-2.524104874748564,No Response,0.0,Regular Price,2.148067092651757,2.148067092651757,0.0
15920,401.64,139,5,4.184255319148936,60,-13.42613202621009,No Response,0.0,Regular Price,4.184255319148936,4.184255319148936,0.0
12613,3472.99,2513,5,2.9778612716763004,24,-9.212840684720804,No Response,0.0,Regular Price,2.9778612716763004,2.9778612716763004,0.0
17318,157.32999999999998,59,1,3.4776470588235293,361,-3.5800237436983764,No Response,0.0,Regular Price,3.4776470588235293,3.4776470588235293,0.0
17965,4558.01,2908,17,3.0857864077669905,1,-6.81043125587634,No Response,0.0,Regular Price,3.0857864077669905,3.0857864077669905,0.0
14401,2744.42,1894,9,2.5958333333333337,60,-4.965278720054939,No Response,0.0,Regular Price,2.5958333333333337,2.5958333333333337,0.0
15188,310.43,233,1,2.6047826086956523,361,0.5908196758956556,High Response,0.15,High Discount,2.6047826086956523,2.2140652173913042,0.390717391304348
16019,13542.92,5226,18,3.897448559670782,17,-20.28322032039419,No Response,0.0,Regular Price,3.897448559670782,3.897448559670782,0.0
12926,1523.97,754,4,2.5360305343511453,47,-7.097479444914689,No Response,0.0,Regular Price,2.5360305343511453,2.5360305343511453,0.0
17623,1838.72,534,6,4.765031055900621,45,-17.78271665454038,No Response,0.0,Regular Price,4.765031055900621,4.765031055900621,0.0
15015,2354.97,1584,13,2.119761904761905,137,0.8206660031710413,High Response,0.15,High Discount,2.119761904761905,1.8017976190476193,0.3179642857142857
14796,2865.05,1627,11,2.280559610705596,2,-4.954327422663349,No Response,0.0,Regular Price,2.280559610705596,2.280559610705596,0.0
14042,431.98,180,1,3.74,361,-5.031110464120252,No Response,0.0,Regular Price,3.74,3.74,0.0
15867,5224.81,3061,17,3.336621392190153,5,-8.695091738490174,No Response,0.0,Regular Price,3.336621392190153,3.336621392190153,0.0
16125,4292.35,1819,14,3.613554006968641,3,-12.039946205041907,No Response,0.0,Regular Price,3.613554006968641,3.613554006968641,0.0
13591,976.81,365,4,4.62046511627907,71,-16.081671838785354,No Response,0.0,Regular Price,4.62046511627907,4.62046511627907,0.0
16280,238.05,101,1,3.80625,361,-5.171792612759358,No Response,0.0,Regular Price,3.80625,3.80625,0.0
12920,323.86,292,3,2.421875,207,-1.6936909877710216,No Response,0.0,Regular Price,2.421875,2.421875,0.0
17866,805.3000000000001,361,2,3.911764705882353,120,-11.97228464785726,No Response,0.0,Regular Price,3.911764705882353,3.911764705882353,0.0
13577,1801.68,870,7,3.456,18,-11.258618765371413,No Response,0.0,Regular Price,3.456,3.456,0.0
16064,109.31,55,1,2.703529411764706,361,0.1175341700286165,High Response,0.15,High Discount,2.703529411764706,2.298,0.4055294117647059
17416,10405.03,4467,15,3.4682012195121947,29,-15.345024455637834,No Response,0.0,Regular Price,3.4682012195121947,3.4682012195121947,0.0
15640,11411.92,5748,15,2.923942652329749,8,-12.528457798073669,No Response,0.0,Regular Price,2.923942652329749,2.923942652329749,0.0
12992,93.35,21,1,4.55,361,-8.569288513991719,No Response,0.0,Regular Price,4.55,4.55,0.0
15672,45.3,10,1,6.883333333333333,361,-19.43801045191322,No Response,0.0,Regular Price,6.883333333333333,6.883333333333333,0.0
13000,497.65,169,1,4.106451612903226,361,-6.878055545706271,No Response,0.0,Regular Price,4.106451612903226,4.106451612903226,0.0
17012,360.61,251,1,2.201111111111111,361,2.432658977871984,High Response,0.15,High Discount,2.201111111111111,1.8709444444444443,0.3301666666666667
16098,2435.67,1529,8,3.189052631578947,9,-9.63861633364534,No Response,0.0,Regular Price,3.189052631578947,3.189052631578947,0.0
16554,2004.62,944,5,3.806434782608696,22,-13.747743707707937,No Response,0.0,Regular Price,3.806434782608696,3.806434782608696,0.0
13004,5994.94,3946,18,2.633090024330901,22,-4.144353439730288,No Response,0.0,Regular Price,2.633090024330901,2.633090024330901,0.0
15838,40519.92,46296,16,1.4942857142857142,3,24.71951482211357,High Response,0.15,High Discount,1.4942857142857142,1.270142857142857,0.2241428571428572
17572,496.2600000000001,256,7,2.4079166666666665,9,-5.601774841416932,No Response,0.0,Regular Price,2.4079166666666665,2.4079166666666665,0.0
13902,34095.26,220600,5,0.826984126984127,268,379.9890846906676,High Response,0.15,High Discount,0.826984126984127,0.702936507936508,0.12404761904761907
17213,2401.07,1003,7,3.7120967741935487,2,-13.612751477183965,No Response,0.0,Regular Price,3.7120967741935487,3.7120967741935487,0.0
17251,529.15,269,2,3.551951219512195,18,-12.64911342286262,No Response,0.0,Regular Price,3.551951219512195,3.551951219512195,0.0
16858,4292.59,1423,10,4.014444444444444,4,-16.176103188516347,No Response,0.0,Regular Price,4.014444444444444,4.014444444444444,0.0
17082,2728.18,1477,4,2.504044943820225,30,-7.989478171601831,No Response,0.0,Regular Price,2.504044943820225,2.504044943820225,0.0
14607,7553.63,3809,8,2.9491803278688526,103,-10.175445747973797,No Response,0.0,Regular Price,2.9491803278688526,2.9491803278688526,0.0
17262,1504.26,342,7,5.591111111111111,2,-22.20290480536537,No Response,0.0,Regular Price,5.591111111111111,5.591111111111111,0.0
18220,1616.48,1064,5,3.680869565217391,30,-12.07250909607166,No Response,0.0,Regular Price,3.680869565217391,3.680869565217391,0.0
17625,3958.5,2325,4,2.3968700265251988,82,-6.541886651081132,No Response,0.0,Regular Price,2.3968700265251988,2.3968700265251988,0.0
17233,369.98,167,2,3.118181818181818,84,-8.840425922296701,No Response,0.0,Regular Price,3.118181818181818,3.118181818181818,0.0
17095,1248.09,1077,4,2.767301587301587,66,-6.600849159070563,No Response,0.0,Regular Price,2.767301587301587,2.767301587301587,0.0
16713,7619.21,4400,18,3.6187128712871286,2,-11.102354714519398,No Response,0.0,Regular Price,3.6187128712871286,3.6187128712871286,0.0
12941,377.49,381,1,1.6459259259259258,360,5.231288337253528,High Response,0.15,High Discount,1.6459259259259258,1.3990370370370369,0.24688888888888894
17596,2075.74,3163,7,2.0082857142857145,4,-0.8419585706793544,No Response,0.0,Regular Price,2.0082857142857145,2.0082857142857145,0.0
15812,3400.33,2528,7,2.522261904761905,71,-4.9537109756918944,No Response,0.0,Regular Price,2.522261904761905,2.522261904761905,0.0
14966,881.24,881,5,2.4342608695652173,23,-5.546484677876636,No Response,0.0,Regular Price,2.4342608695652173,2.4342608695652173,0.0
15070,737.0500000000001,339,3,3.6171875,8,-13.045443150052062,No Response,0.0,Regular Price,3.6171875,3.6171875,0.0
18260,7318.91,3769,17,5.3946931407942245,10,-20.31687387653108,No Response,0.0,Regular Price,5.3946931407942245,5.3946931407942245,0.0
16749,4157.88,1910,2,2.956111111111112,227,-7.299436761530881,No Response,0.0,Regular Price,2.956111111111112,2.956111111111112,0.0
13405,641.36,690,3,4.10125,117,-11.646244074100927,No Response,0.0,Regular Price,4.10125,4.10125,0.0
17797,1191.44,588,5,2.7991875,31,-8.134420080878405,No Response,0.0,Regular Price,2.7991875,2.7991875,0.0
13823,2445.79,1125,5,4.955040650406504,16,-19.66562177305496,No Response,0.0,Regular Price,4.955040650406504,4.955040650406504,0.0
15566,227.87,153,2,2.1441666666666666,28,-5.520552070752813,No Response,0.0,Regular Price,2.1441666666666666,2.1441666666666666,0.0
13050,6477.67,3449,19,3.0625542570951585,2,-8.06534909421951,No Response,0.0,Regular Price,3.0625542570951585,3.0625542570951585,0.0
13756,3999.230000000001,2238,10,2.9117241379310346,3,-8.965171065445023,No Response,0.0,Regular Price,2.9117241379310346,2.9117241379310346,0.0
17816,75.76,66,3,1.2568421052631578,1,-1.6017100462627205,No Response,0.0,Regular Price,1.2568421052631578,1.2568421052631578,0.0
16308,2560.0,8000,3,0.32,42,15.12793873271755,High Response,0.15,High Discount,0.32,0.272,0.04799999999999999
15785,3640.96,2867,11,2.352605633802817,15,-3.8378002580507857,No Response,0.0,Regular Price,2.352605633802817,2.352605633802817,0.0
14897,1774.16,694,4,3.7877777777777775,45,-13.544895745431434,No Response,0.0,Regular Price,3.7877777777777775,3.7877777777777775,0.0
15527,3126.36,1220,15,3.9908383233532936,30,-11.949939180700207,No Response,0.0,Regular Price,3.9908383233532936,3.9908383233532936,0.0
17368,879.42,942,6,3.1685714285714286,11,-8.796109454858978,No Response,0.0,Regular Price,3.1685714285714286,3.1685714285714286,0.0
15637,574.23,523,4,3.094615384615385,49,-8.528168742054758,No Response,0.0,Regular Price,3.094615384615385,3.094615384615385,0.0
15393,659.48,228,3,4.0200000000000005,203,-9.965188741613847,No Response,0.0,Regular Price,4.0200000000000005,4.0200000000000005,0.0
18177,875.45,529,3,1.9280769230769232,196,-0.1246185095852197,No Response,0.0,Regular Price,1.9280769230769232,1.9280769230769232,0.0
13473,2235.12,734,6,4.485714285714286,210,-12.47063081178964,No Response,0.0,Regular Price,4.485714285714286,4.485714285714286,0.0
16605,60.48,144,1,0.42,360,11.040096403255854,High Response,0.15,High Discount,0.42,0.357,0.063
12956,413.82,306,3,1.838695652173913,320,3.843011523501122,High Response,0.15,High Discount,1.838695652173913,1.562891304347826,0.275804347826087
12971,4782.88,5298,33,2.846,2,4.667080898166761,High Response,0.15,High Discount,2.846,2.4191,0.4269000000000003
13711,1540.2,679,7,4.311772151898734,42,-14.579953888344216,No Response,0.0,Regular Price,4.311772151898734,4.311772151898734,0.0
15394,3103.26,1462,7,3.753098591549296,31,-13.331174020355157,No Response,0.0,Regular Price,3.753098591549296,3.753098591549296,0.0
14460,659.16,998,6,1.583076923076923,32,-0.3509768067775818,No Response,0.0,Regular Price,1.583076923076923,1.583076923076923,0.0
14769,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,No Response,0.0,Regular Price,2.5689285714285712,2.5689285714285712,0.0
15312,2005.34,1177,8,2.915344827586207,19,-8.064759333676392,No Response,0.0,Regular Price,2.915344827586207,2.915344827586207,0.0
17646,3141.4,1095,10,5.2641558441558445,1,-20.825899038653496,No Response,0.0,Regular Price,5.2641558441558445,5.2641558441558445,0.0
13952,9572.45,4516,12,3.608382352941177,16,-15.992006780517178,No Response,0.0,Regular Price,3.608382352941177,3.608382352941177,0.0
15713,654.09,360,3,4.261666666666667,2,-16.0401020880653,No Response,0.0,Regular Price,4.261666666666667,4.261666666666667,0.0
16366,1220.83,626,3,3.2625,218,-6.190775946250672,No Response,0.0,Regular Price,3.2625,3.2625,0.0
18286,1296.43,608,2,4.273134328358209,112,-14.210202577905768,No Response,0.0,Regular Price,4.273134328358209,4.273134328358209,0.0
17677,20329.68,12161,28,2.646887254901961,2,-8.858722453021121,No Response,0.0,Regular Price,2.646887254901961,2.646887254901961,0.0
13047,5557.62,2038,17,5.257892376681614,9,-20.13164597563061,No Response,0.0,Regular Price,5.257892376681614,5.257892376681614,0.0
14869,2056.69,1581,4,2.19896551724138,24,-5.395346897358891,No Response,0.0,Regular Price,2.19896551724138,2.19896551724138,0.0
16197,2016.71,1420,9,3.235698924731183,105,-6.504493594885141,No Response,0.0,Regular Price,3.235698924731183,3.235698924731183,0.0
13074,1378.74,826,4,3.955862068965517,147,-10.773535017356608,No Response,0.0,Regular Price,3.955862068965517,3.955862068965517,0.0
13289,307.95,119,1,4.390625,359,-8.041827299374884,No Response,0.0,Regular Price,4.390625,4.390625,0.0
16119,1297.45,571,6,3.314736842105263,30,-10.40573586564591,No Response,0.0,Regular Price,3.314736842105263,3.314736842105263,0.0
13769,3003.9100000000003,1411,11,3.1732666666666667,3,-9.760237012078246,No Response,0.0,Regular Price,3.1732666666666667,3.1732666666666667,0.0
15184,283.19,263,2,2.545909090909091,23,-7.4099457694054705,No Response,0.0,Regular Price,2.545909090909091,2.545909090909091,0.0
15499,158.65,59,1,2.8646341463414635,359,-0.76320571220282,No Response,0.0,Regular Price,2.8646341463414635,2.8646341463414635,0.0
12586,1865.73,608,3,5.244819277108434,10,-21.973808477571392,No Response,0.0,Regular Price,5.244819277108434,5.244819277108434,0.0
18012,115.3,63,1,6.810769230769231,359,-19.163634961743075,No Response,0.0,Regular Price,6.810769230769231,6.810769230769231,0.0
13403,154.5,70,2,4.008333333333334,23,-14.419392309977466,No Response,0.0,Regular Price,4.008333333333334,4.008333333333334,0.0
14625,3598.25,1820,9,3.7463380281690144,10,-13.215342130080284,No Response,0.0,Regular Price,3.7463380281690144,3.7463380281690144,0.0
17833,338.46000000000004,143,1,3.5280645161290325,359,-4.0064998675799925,No Response,0.0,Regular Price,3.5280645161290325,3.5280645161290325,0.0
15222,2965.91,4018,10,1.1075187969924811,108,7.385987635671994,High Response,0.15,High Discount,1.1075187969924811,0.9413909774436089,0.16612781954887224
13178,8333.72,5208,10,1.9011611374407584,33,-4.904937754381571,No Response,0.0,Regular Price,1.9011611374407584,1.9011611374407584,0.0
14415,6124.52,3267,10,3.250687022900763,15,-11.7828164699876,No Response,0.0,Regular Price,3.250687022900763,3.250687022900763,0.0
16195,323.25,123,1,3.3312500000000003,359,-3.098310048380833,No Response,0.0,Regular Price,3.3312500000000003,3.3312500000000003,0.0
17776,330.56,273,2,2.3741250000000003,22,-6.6908539942726994,No Response,0.0,Regular Price,2.3741250000000003,2.3741250000000003,0.0
16569,1331.03,895,4,1.9986666666666664,267,1.715572756477811,High Response,0.15,High Discount,1.9986666666666664,1.6988666666666663,0.29980000000000007
17469,3180.28,1517,12,3.569217877094972,36,-10.468579118929288,No Response,0.0,Regular Price,3.569217877094972,3.569217877094972,0.0
14055,795.3199999999999,504,2,4.1378260869565215,213,-10.326464444347176,No Response,0.0,Regular Price,4.1378260869565215,4.1378260869565215,0.0
17873,4621.32,3241,14,2.185563909774436,9,-2.9815512346867337,No Response,0.0,Regular Price,2.185563909774436,2.185563909774436,0.0
15044,8389.42,2456,18,4.937544247787611,15,-22.002956712102584,No Response,0.0,Regular Price,4.937544247787611,4.937544247787611,0.0
14329,4912.38,2826,8,3.507789115646258,11,-12.68534701676958,No Response,0.0,Regular Price,3.507789115646258,3.507789115646258,0.0
17091,3961.44,2087,11,2.9152747252747253,3,-8.833624049412684,No Response,0.0,Regular Price,2.9152747252747253,2.9152747252747253,0.0
16694,98.3,26,1,16.666666666666668,359,-65.36407541081974,No Response,0.0,Regular Price,16.666666666666668,16.666666666666668,0.0
15055,549.12,225,3,3.1872839506172843,110,-8.297370807124217,No Response,0.0,Regular Price,3.1872839506172843,3.1872839506172843,0.0
18144,2169.25,896,8,3.8775,9,-13.649012170283813,No Response,0.0,Regular Price,3.8775,3.8775,0.0
13008,382.66,204,2,2.8233333333333333,33,-8.730419428144922,No Response,0.0,Regular Price,2.8233333333333333,2.8233333333333333,0.0
13941,6009.34,3062,11,2.8266666666666667,8,-9.806280940875691,No Response,0.0,Regular Price,2.8266666666666667,2.8266666666666667,0.0
14092,3152.54,1540,10,3.4194968553459124,10,-11.1075781313542,No Response,0.0,Regular Price,3.4194968553459124,3.4194968553459124,0.0
12867,3819.92,3592,6,1.4178875968992248,33,0.2235590129297522,High Response,0.15,High Discount,1.4178875968992248,1.205204457364341,0.21268313953488382
16742,2334.97,2557,13,2.039417475728156,128,2.887938249134136,High Response,0.15,High Discount,2.039417475728156,1.7335048543689324,0.30591262135922337
15498,12633.18,6493,19,2.96562363238512,2,-11.95139722094287,No Response,0.0,Regular Price,2.96562363238512,2.96562363238512,0.0
17402,2461.68,869,12,3.3728671328671327,5,-10.414416223649791,No Response,0.0,Regular Price,3.3728671328671327,3.3728671328671327,0.0
18201,447.53,191,1,4.629259259259259,358,-9.277935804624864,No Response,0.0,Regular Price,4.629259259259259,4.629259259259259,0.0
13225,9796.23,3985,9,2.8603225806451613,57,-13.967015143808943,No Response,0.0,Regular Price,2.8603225806451613,2.8603225806451613,0.0
17662,412.92,184,2,4.554,297,-10.0834959557906,No Response,0.0,Regular Price,4.554,4.554,0.0
15863,286.26,143,3,2.949830508474576,253,-3.201085549781955,No Response,0.0,Regular Price,2.949830508474576,2.949830508474576,0.0
18186,329.58,338,1,2.183636363636364,358,2.657527805170096,High Response,0.15,High Discount,2.183636363636364,1.8560909090909095,0.3275454545454546
13875,3027.58,1756,9,4.220662650602409,23,-14.273396263003384,No Response,0.0,Regular Price,4.220662650602409,4.220662650602409,0.0
12557,6725.18,2398,4,2.1692,7,-11.886867543981126,No Response,0.0,Regular Price,2.1692,2.1692,0.0
13266,2300.78,2409,7,1.629,49,0.2601738105659361,High Response,0.15,High Discount,1.629,1.38465,0.24435000000000007
14484,749.0600000000001,534,3,2.0900000000000003,37,-4.782915813808808,No Response,0.0,Regular Price,2.0900000000000003,2.0900000000000003,0.0
18097,1965.52,1054,5,2.7974,21,-8.769258643718214,No Response,0.0,Regular Price,2.7974,2.7974,0.0
13520,3285.05,1640,6,4.385357142857143,7,-17.24969881626741,No Response,0.0,Regular Price,4.385357142857143,4.385357142857143,0.0
15862,2033.64,1059,10,2.819590361445784,9,-7.394603502823781,No Response,0.0,Regular Price,2.819590361445784,2.819590361445784,0.0
17612,3346.41,1713,12,3.6607317073170735,15,-11.33722713846845,No Response,0.0,Regular Price,3.6607317073170735,3.6607317073170735,0.0
14422,6007.88,3161,13,3.0422727272727275,10,-9.812019622937031,No Response,0.0,Regular Price,3.0422727272727275,3.0422727272727275,0.0
18006,524.83,175,3,3.789268292682927,17,-13.583240149812069,No Response,0.0,Regular Price,3.789268292682927,3.789268292682927,0.0
14095,2.95,1,1,2.95,358,-1.0422080618806977,No Response,0.0,Regular Price,2.95,2.95,0.0
16908,252.59,61,1,3.922,358,-5.8935708921765615,No Response,0.0,Regular Price,3.922,3.922,0.0
13427,423.93,335,3,1.7756521739130433,113,-1.1863664531624307,No Response,0.0,Regular Price,1.7756521739130433,1.7756521739130433,0.0
17103,424.3,471,1,1.686875,358,5.084603763198225,High Response,0.15,High Discount,1.686875,1.4338437499999999,0.25303125000000004
13203,1778.79,1613,6,1.710357142857143,22,-1.876415722722068,No Response,0.0,Regular Price,1.710357142857143,1.710357142857143,0.0
16439,310.70000000000005,74,1,4.672222222222222,358,-9.478542876031335,No Response,0.0,Regular Price,4.672222222222222,4.672222222222222,0.0
15270,6145.37,2489,14,5.201023622047244,36,-20.40442166824209,No Response,0.0,Regular Price,5.201023622047244,5.201023622047244,0.0
16150,2342.57,1117,6,3.215289256198348,8,-11.190286643541487,No Response,0.0,Regular Price,3.215289256198348,3.215289256198348,0.0
16661,932.76,364,4,3.3351612903225805,176,-7.269987426439238,No Response,0.0,Regular Price,3.3351612903225805,3.3351612903225805,0.0
17400,2525.44,1097,3,3.623764258555133,217,-9.16681879574241,No Response,0.0,Regular Price,3.623764258555133,3.623764258555133,0.0
