CustomerID,TotalSpend,TotalQuantity,NumberOfTransactions,AverageOrderValue,AverageUnitPrice,RecencyDays,SpendSegment
13632,1526.88,602,3,20.358400000000003,3.6925333333333334,30,High
13634,3486.41,1390,11,13.40926923076923,3.7854615384615387,10,High
13635,1928.13,1207,3,19.2813,2.2248,78,High
13639,312.93,197,1,16.47,1.9194736842105262,72,Low
13640,405.0,108,1,101.25,3.75,247,Medium
13641,1016.47,1098,5,23.10159090909091,3.4640909090909093,276,Medium
13642,159.92,80,3,3.3316666666666666,2.422708333333333,68,Low
13643,1637.33,629,7,22.12608108108108,4.339324324324324,18,High
13646,326.25,79,2,5.625,4.406034482758621,35,Low
13647,1393.56,908,4,22.845245901639345,3.2481967213114755,130,High
13648,1764.02,960,8,16.641698113207546,2.9039622641509433,36,High
13649,1304.88,710,5,13.048800000000002,3.7532,2,High
13650,1451.66,824,4,19.100789473684213,3.2157894736842105,10,High
13651,132.65,29,1,16.58125,8.80625,17,Low
13652,1475.77,992,3,15.372604166666667,2.5504166666666666,4,High
13653,152.2,72,1,16.91111111111111,2.783333333333333,123,Low
13654,3600.67,2580,5,22.09,2.0530674846625767,16,High
13655,1347.54,620,4,21.38952380952381,3.3944444444444444,10,High
13656,699.2,372,2,18.400000000000002,2.8923684210526317,135,Medium
13658,3386.33,1152,4,26.25062015503876,4.44984496124031,19,High
13659,3321.68,1645,10,19.42502923976608,3.972573099415204,52,High
13660,306.64,136,1,7.6659999999999995,4.9305,36,Low
13661,325.24,118,1,19.131764705882354,4.0452941176470585,239,Low
13662,1352.35,636,8,16.09940476190476,4.3689285714285715,21,High
13663,1858.04,802,4,21.605116279069765,3.732325581395349,16,High
13665,1711.66,1652,3,16.147735849056605,2.0283018867924527,22,High
13666,43.25,13,2,6.178571428571429,4.178571428571429,56,Low
13668,6638.650000000001,2374,14,22.65750853242321,4.066860068259385,19,High
13669,195.0,156,1,39.0,1.25,43,Low
13671,172.6,95,1,2.696875,1.93203125,30,Low
13672,233.53,81,1,19.460833333333333,3.4075,366,Low
13674,240.68,102,1,17.19142857142857,4.1778571428571425,68,Low
13676,243.9,104,2,18.76153846153846,3.8346153846153848,175,Low
13677,551.24,217,2,5.200377358490566,3.4912264150943395,40,Medium
13679,281.26,102,3,5.6251999999999995,2.9604000000000004,129,Low
13680,7700.55,3310,8,17.03661504424779,2.911570796460177,107,High
13683,258.6,180,1,25.860000000000003,1.73,93,Low
13684,529.75,196,3,6.705696202531645,2.4256962025316455,26,Medium
13686,337.04,308,2,12.963076923076924,1.581923076923077,16,Low
13687,11880.84,87167,1,264.01866666666666,0.15133333333333335,74,High
13688,375.5,130,1,75.1,4.55,271,Low
13689,349.5,210,1,116.5,1.75,80,Low
13691,212.78,145,1,3.9403703703703705,2.1038888888888887,32,Low
13692,1626.08,875,2,37.81581395348837,2.0869767441860465,44,High
13693,2011.8200000000002,880,9,18.979433962264153,4.17877358490566,10,High
13694,131443.19,125893,94,137.34920585161964,1.7224973876698015,9,High
13695,266.6,188,1,44.43333333333334,1.24,213,Low
13696,2020.4,552,3,84.18333333333334,4.635833333333333,57,High
13698,451.73,227,2,11.887631578947369,3.432105263157895,232,Medium
13699,455.57,153,1,19.807391304347824,5.324347826086957,186,Medium
13700,348.34,505,3,7.572608695652173,1.3921739130434785,53,Low
13701,161.0,80,1,17.88888888888889,2.272222222222222,82,Low
13702,135.18,74,1,27.036,2.378,81,Low
13703,326.06,118,1,9.057222222222222,3.2488888888888887,51,Low
13705,1323.47,646,5,23.63339285714286,5.202678571428572,9,High
13706,300.38,112,1,16.68777777777778,6.205,262,Low
13707,2559.45,1859,3,23.920093457943924,2.2590654205607477,65,High
13709,1263.7,614,5,17.55138888888889,3.640972222222222,82,Medium
13710,329.04,160,2,47.00571428571429,2.198571428571429,59,Low
13711,1540.2,679,7,19.49620253164557,4.311772151898734,42,High
13712,537.58,776,1,23.373043478260872,3.4539130434782606,246,Medium
13713,740.76,284,3,9.2595,2.891375,44,Medium
13714,161.35,50,1,5.378333333333333,3.635,101,Low
13715,7348.3,4345,13,17.371867612293144,2.3496690307328603,8,High
13717,318.29,185,2,14.467727272727274,3.6136363636363638,93,Low
13719,1741.4,979,6,9.26276595744681,3.04,29,High
13721,217.39999999999998,196,1,15.528571428571427,1.1285714285714286,31,Low
13722,3260.0,1658,7,31.346153846153847,3.6860576923076924,56,High
13723,994.23,550,5,19.119807692307692,3.188653846153846,28,Medium
13724,213.01,130,1,5.071666666666666,2.1471428571428572,273,Low
13727,740.6700000000001,206,6,11.756666666666668,6.9025396825396825,247,Medium
13728,1839.03,811,10,18.208217821782178,4.68,23,High
13729,724.73,419,3,18.582820512820515,3.6030769230769235,71,Medium
13733,487.03000000000003,335,2,16.794137931034484,2.8179310344827586,46,Medium
13734,6695.6900000000005,302,4,247.98851851851853,7.573333333333334,144,High
13735,6879.2300000000005,3007,9,15.21953539823009,3.1107079646017697,12,High
13736,2022.67,1053,5,5.556785714285715,2.6517857142857144,61,High
13738,434.78000000000003,237,1,4.885168539325843,2.6342696629213482,32,Medium
13739,75.3,22,1,25.099999999999998,3.35,163,Low
13740,1232.02,562,4,17.35239436619718,3.93169014084507,51,Medium
13745,477.32,650,1,15.397419354838709,1.0906451612903227,182,Medium
13746,176.69,83,1,19.63222222222222,3.4633333333333334,49,Low
13747,169.8,60,2,33.96,4.6899999999999995,9,Low
13748,1320.1,669,5,42.58387096774193,2.402258064516129,9,High
13750,1954.92,854,6,38.33176470588236,3.6133333333333333,16,High
13752,404.45000000000005,131,1,21.286842105263162,5.063157894736842,163,Medium
13753,1353.31,938,3,30.073555555555554,1.9539999999999997,234,High
13754,164.45,101,1,18.272222222222222,3.4277777777777776,73,Low
13756,3999.2300000000005,2238,10,19.700640394088673,2.9117241379310346,3,High
13757,195.55,54,1,24.44375,3.47125,310,Low
13758,6226.43,3224,10,32.42932291666667,3.4132812500000003,2,High
13760,1076.85,426,3,17.368548387096773,3.3608064516129033,40,Medium
13761,881.52,437,4,16.95230769230769,2.7390384615384615,138,Medium
13762,2165.76,2336,4,77.34857142857143,1.1910714285714286,229,High
13763,3502.48,2496,2,100.07085714285715,2.416,53,High
13764,1400.2,1158,3,8.590184049079754,2.352269938650307,205,High
13765,352.821,297,1,20.754176470588238,3.981235294117647,289,Low
13766,190.35,137,1,11.197058823529412,2.0741176470588236,131,Low
13767,18320.170000000002,7913,39,42.904379391100704,3.7167213114754096,5,High
13768,875.97,373,2,26.544545454545457,3.4466666666666668,362,Medium
13769,3003.9100000000003,1411,11,20.02606666666667,3.1732666666666667,3,High
13770,785.37,468,4,16.361875,3.45125,58,Medium
13771,3094.37,1663,5,31.900721649484534,3.1172164948453607,169,High
13772,1977.39,906,5,5.018756345177665,3.1291878172588836,36,High
13773,301.54,174,2,15.870526315789474,2.6378947368421053,32,Low
13775,1049.66,455,1,16.661269841269842,3.125079365079365,226,Medium
13776,623.98,2,2,311.99,311.99,64,Medium
13777,30501.260000000002,13845,37,157.22298969072165,2.2416494845360826,2,High
13778,945.79,441,3,27.02257142857143,3.999428571428571,127,Medium
13779,161.13,53,1,5.967777777777777,4.027777777777778,151,Low
13780,372.06,161,1,9.074634146341463,2.519756097560976,43,Low
13781,650.99,270,2,16.27475,3.5335,228,Medium
13782,877.22,274,7,7.01776,4.0404,89,Medium
13783,1542.09,3437,4,154.209,0.5589999999999999,123,High
13784,447.44,334,3,37.28666666666667,4.4816666666666665,70,Medium
13785,542.49,151,4,18.083000000000002,5.6306666666666665,64,Medium
13786,3127.9900000000002,1515,6,26.965431034482762,2.6038793103448277,3,High
13787,913.46,661,4,16.608363636363638,3.212181818181818,94,Medium
13788,3.75,1,1,3.75,3.75,141,Low
13789,239.46,258,1,13.303333333333335,1.0355555555555556,24,Low
13792,188.4,64,1,18.84,4.744999999999999,58,Low
13793,96.0,52,1,13.714285714285714,1.9357142857142857,282,Low
13794,126.03,63,1,14.003333333333334,3.6655555555555557,182,Low
13795,836.3,1250,4,28.837931034482757,1.8262068965517242,24,Medium
13796,289.7,218,1,13.168181818181818,2.2977272727272724,135,Low
13797,1179.45,573,3,15.121153846153847,3.7025641025641027,72,Medium
13798,38683.02,24399,54,103.70782841823055,2.4644235924932976,8,High
13799,2114.71,1137,7,31.562835820895522,2.865373134328358,80,High
13800,1121.24,560,2,28.031,2.771,66,Medium
13802,21659.69,11557,16,55.82394329896907,2.919381443298969,10,High
13803,1061.84,710,2,17.407213114754096,2.6931147540983607,67,Medium
13804,572.73,335,2,17.8978125,2.57,71,Medium
13807,422.2,116,3,16.887999999999998,6.99,3,Medium
13809,524.65,252,2,40.357692307692304,4.953846153846154,30,Medium
13813,1398.6100000000001,740,4,18.900135135135137,3.837972972972973,163,High
13814,678.2,350,1,30.827272727272728,3.3840909090909093,163,Medium
13815,3448.38,2821,4,19.157666666666668,2.838888888888889,42,High
13818,61.28,60,1,12.256,1.3439999999999999,65,Low
13819,1502.0,1200,3,23.107692307692307,2.1486153846153844,305,High
13820,652.75,285,3,7.334269662921348,2.8431460674157303,54,Medium
13821,993.44,324,4,6.851310344827587,3.595862068965517,29,Medium
13823,2445.79,1125,5,19.884471544715446,4.955040650406504,16,High
13824,1615.82,674,7,29.92259259259259,2.9583333333333335,15,High
13825,255.59,182,2,6.38975,2.7575,257,Low
13829,102.0,12,1,102.0,8.5,57,Low
13830,156.85000000000002,47,1,14.259090909090911,7.177272727272728,217,Low
13831,4795.09,1810,13,42.81330357142857,4.772142857142858,5,High
13832,557.69,392,1,10.724807692307694,2.6507692307692308,58,Medium
13833,316.56,126,1,19.785,4.0775,40,Low
13834,324.19,221,2,20.261875,5.724375,212,Low
13835,260.7,78,3,16.29375,5.6625,155,Low
13836,620.37,273,2,20.011935483870968,4.034193548387097,35,Medium
13838,1245.91,520,7,4.3411498257839725,3.157700348432056,5,Medium
13839,139.95000000000002,25,1,19.992857142857144,5.635714285714286,122,Low
13840,651.4,358,1,16.285,2.8745000000000003,52,Medium
13842,2244.29,1111,10,15.062348993288591,4.270402684563758,2,High
13843,319.75,145,1,17.76388888888889,3.9166666666666665,17,Low
13846,442.73,317,1,17.028076923076924,2.375769230769231,35,Medium
13847,310.72,96,1,16.353684210526318,5.931052631578948,355,Low
13848,2080.0,6500,6,346.6666666666667,0.32,2,High
13849,1931.35,867,3,16.22983193277311,4.19126050420168,33,High
13851,1955.0,820,5,33.13559322033898,3.2508474576271187,15,High
13852,187.35000000000002,85,1,17.031818181818185,3.7409090909090907,246,Low
13854,4144.44,1414,15,58.37239436619718,3.9864788732394367,1,High
13855,1310.3400000000001,575,4,17.949863013698632,3.1505479452054796,136,High
13856,753.53,611,8,18.83825,4.46325,99,Medium
13857,1001.01,782,6,7.820390625,2.147578125,29,Medium
13859,314.7,38,1,39.3375,9.4875,165,Low
13861,273.26,225,2,13.012380952380951,2.770952380952381,65,Low
13862,346.73,239,1,16.510952380952382,2.027142857142857,25,Low
13863,933.77,329,3,18.6754,5.1068,101,Medium
13864,662.4000000000001,192,1,662.4000000000001,3.45,22,Medium
13869,4913.22,2593,6,9.200786516853933,3.0201685393258426,17,High
13870,2941.14,2124,7,23.342380952380953,1.5846825396825397,23,High
13871,1482.6000000000001,696,4,22.463636363636365,3.34,64,High
13872,919.57,339,3,16.13280701754386,4.236666666666667,163,Medium
13873,649.32,332,5,17.54918918918919,4.602972972972973,19,Medium
13874,1508.7,684,6,29.58235294117647,3.1613725490196076,140,High
13875,3027.58,1756,9,18.238433734939758,4.220662650602409,23,High
13877,332.44,370,2,16.622,2.634,106,Low
13878,1145.33,464,3,17.0944776119403,4.373731343283582,183,Medium
13879,395.5,204,1,15.82,3.2724,281,Low
13880,1171.89,747,5,18.31078125,2.12234375,3,Medium
13881,28019.58,19642,23,100.42860215053764,2.8546236559139784,11,High
13883,3885.54,2148,10,22.330689655172414,3.068735632183908,39,High
13884,1037.43,452,5,8.43439024390244,3.4578861788617887,12,Medium
13888,1405.92,541,5,10.650909090909092,4.196666666666667,40,High
13889,1574.3300000000002,833,5,23.151911764705886,2.7282352941176473,18,High
13890,1043.57,561,4,16.564603174603175,2.947777777777778,10,Medium
13891,859.21,476,3,8.678888888888888,2.578787878787879,14,Medium
13892,634.68,2142,2,70.52,0.5477777777777777,113,Medium
13895,1415.45,695,2,20.81544117647059,5.336911764705882,151,High
13896,388.55,149,1,18.502380952380953,3.2452380952380957,261,Low
13897,849.5600000000001,620,2,20.22761904761905,2.35,74,Medium
13898,530.47,411,1,15.602058823529413,1.8238235294117646,47,Medium
13900,869.64,508,3,16.723846153846154,2.7451923076923075,25,Medium
13901,2809.14,1605,10,17.44807453416149,3.6714285714285717,10,High
13902,34095.26,220600,5,541.1946031746032,0.826984126984127,268,High
13903,165.45000000000002,103,1,16.545,3.18,36,Low
13905,312.65,135,1,26.054166666666664,4.833333333333333,368,Low
13906,42.0,100,1,42.0,0.42,45,Low
13907,136.8,68,1,34.2,2.1125,327,Low
13909,282.85,301,2,7.44342105263158,3.499473684210526,59,Low
13911,1654.08,1756,11,18.378666666666668,2.0803333333333334,15,High
13912,124.95,29,1,17.85,4.95,59,Low
13913,42.22,10,1,14.073333333333332,10.13,142,Low
13915,70.80000000000001,24,1,35.400000000000006,2.95,30,Low
13916,1275.81,673,4,17.240675675675675,5.166486486486487,99,High
13919,975.87,659,2,19.915714285714287,2.9293877551020406,60,Medium
13920,1774.68,1772,4,20.635813953488373,2.55453488372093,67,High
13921,730.7,210,4,16.606818181818184,5.389772727272727,38,Medium
13922,692.95,374,2,30.12826086956522,2.471739130434783,73,Medium
13927,359.27,249,1,17.9635,2.6595,73,Low
13929,2651.45,1423,9,55.23854166666666,3.296875,52,High
13931,4019.85,2763,9,18.872535211267603,2.4665258215962442,28,High
13935,6116.92,2252,3,76.4615,3.93925,232,High
13936,563.08,331,2,17.063030303030303,2.8927272727272726,18,Medium
13937,721.28,464,1,16.028444444444442,2.6157777777777778,38,Medium
13939,992.41,761,4,15.267846153846154,2.2069230769230765,67,Medium
13941,6009.34,3062,11,100.15566666666668,2.8266666666666667,8,High
13942,320.0,1000,1,320.0,0.32,170,Low
13943,246.54000000000002,94,1,16.436,4.405333333333333,213,Low
13944,200.43,153,1,5.726571428571429,1.8194285714285714,289,Low
13945,854.1500000000001,413,2,16.748039215686276,3.369607843137255,30,Medium
13946,1314.66,2404,3,29.21466666666667,2.001333333333333,12,High
13948,446.76,208,3,21.274285714285714,3.456666666666667,47,Medium
13952,9572.45,4516,12,35.19283088235294,3.6083823529411765,16,High
13953,3125.0,2500,5,625.0,1.25,45,High
13955,221.10999999999999,118,1,4.252115384615385,2.9909615384615384,11,Low
13957,458.25,157,3,16.97222222222222,5.2407407407407405,53,Medium
13958,4709.2300000000005,2264,8,20.745506607929517,4.151277533039647,15,High
13959,470.73,339,3,7.025820895522388,2.6880597014925374,35,Medium
13961,538.4,226,1,28.336842105263155,3.2605263157894733,28,Medium
13962,193.25,73,1,16.104166666666668,4.904166666666667,71,Low
13963,2347.33,1601,14,17.133795620437954,3.622043795620438,3,High
13964,438.9,228,2,18.287499999999998,2.8825000000000003,23,Medium
13965,996.61,425,3,41.525416666666665,3.52125,112,Medium
13966,384.26,760,1,18.298095238095236,1.600952380952381,71,Low
13967,85.6,24,1,21.4,5.225,32,Low
13968,123.66,174,1,15.4575,1.00125,59,Low
13969,4266.88,2245,18,9.078468085106383,2.37463829787234,1,High
13970,846.55,469,2,65.11923076923077,3.256153846153846,22,Medium
13971,1909.31,1240,6,18.012358490566037,2.568490566037736,59,High
13974,264.13,107,1,17.608666666666668,3.6093333333333333,218,Low
13975,2795.16,2187,6,6.850882352941176,1.8282107843137254,29,High
13976,834.38,298,3,18.13869565217391,4.893913043478261,142,Medium
13977,519.8100000000001,303,1,39.98538461538462,2.512307692307692,47,Medium
13979,2510.06,1631,6,7.404306784660767,2.693156342182891,29,High
13980,568.68,291,4,10.936153846153845,3.6298076923076925,75,Medium
13981,331.14,234,1,15.05181818181818,3.3954545454545455,51,Low
13982,2511.08,1550,6,18.32905109489051,2.305839416058394,1,High
13983,4479.82,2962,10,19.226695278969956,2.293175965665236,2,High
13984,1128.09,742,8,14.65051948051948,1.943896103896104,2,Medium
13985,2960.73,1491,7,22.600992366412214,2.743969465648855,10,High
13987,682.54,492,2,14.837826086956522,1.9202173913043479,15,Medium
13988,609.84,341,2,9.997377049180328,2.937377049180328,19,Medium
13989,759.98,894,3,16.888444444444445,1.1215555555555556,100,Medium
13992,142.7,90,2,23.78333333333333,2.6,16,Low
13993,3309.35,1235,10,23.638214285714284,4.286785714285714,15,High
13995,2508.32,1480,9,17.41888888888889,2.495694444444444,15,High
13996,895.76,613,2,27.144242424242425,3.6136363636363638,22,Medium
13997,376.46,143,3,8.55590909090909,4.535,155,Low
13998,566.7,204,3,18.280645161290323,4.801612903225807,82,Medium
13999,5600.45,2800,17,21.70717054263566,2.8196511627906977,10,High
14000,1410.68,1128,4,41.49058823529412,2.0961764705882353,50,High
14001,2487.01,911,7,34.06863013698631,3.264383561643836,9,High
14003,209.41,149,1,13.088125,2.946875,368,Low
14004,1675.81,757,4,23.940142857142856,3.735285714285714,29,High
14006,1234.48,1540,4,26.265531914893618,1.5399999999999998,164,Medium
14007,79.48,16,1,15.896,6.358,148,Low
14008,509.04,326,1,15.9075,2.13,68,Medium
14009,404.29999999999995,586,1,12.634374999999999,1.591875,98,Medium
14010,445.15,177,2,18.547916666666666,2.9145833333333333,201,Medium
14011,457.82,644,2,14.306875,1.283125,116,Medium
14013,611.55,313,2,17.98676470588235,4.051470588235294,16,Medium
14014,1443.03,928,2,39.00081081081081,3.7035135135135135,12,High
14016,7062.2,3597,7,24.60696864111498,3.2616724738675957,32,High
14017,229.75,73,1,16.410714285714285,4.653571428571429,207,Low
14018,367.15,224,1,28.24230769230769,2.6284615384615386,281,Low
14020,606.21,207,2,18.37,4.716060606060606,112,Medium
14021,1084.68,686,4,15.951176470588237,3.6044117647058824,10,Medium
14022,352.15000000000003,194,1,18.534210526315793,2.5010526315789474,122,Low
14024,318.04,88,1,17.66888888888889,5.705,26,Low
14025,4057.9,1914,8,40.98888888888889,4.155656565656566,100,High
14026,713.11,427,2,14.2622,2.3936,106,Medium
14028,10396.5,7170,3,1155.1666666666667,1.45,186,High
14030,5839.46,2834,14,9.588604269293924,3.920279146141215,2,High
14031,23632.72,8680,27,44.75893939393939,4.423844696969697,1,High
14032,1874.68,1884,6,18.56118811881188,1.8627722772277229,2,High
14033,109.44,576,1,109.44,0.19,191,Low
14035,1366.73,666,4,17.300379746835443,2.90126582278481,42,High
14037,689.75,544,4,8.020348837209303,1.940232558139535,114,Medium
14038,1509.5,743,2,21.8768115942029,2.8508695652173914,33,High
14039,115.08000000000001,100,1,28.770000000000003,4.3125,211,Low
14040,8963.49,3428,23,16.23820652173913,3.763804347826087,22,High
14042,431.98,180,1,20.570476190476192,3.74,361,Medium
14043,302.59999999999997,152,2,7.380487804878048,2.6529268292682926,127,Low
14044,2431.28,1796,6,3.92141935483871,2.5036774193548386,54,High
14045,9653.28,4052,13,301.665,3.3753125,9,High
14047,2946.42,1268,10,22.321363636363635,3.9584848484848485,8,High
14048,338.76,179,2,6.049285714285714,3.1885714285714286,18,Low
14049,7444.68,4672,9,12.769605488850772,3.2258147512864497,23,High
14051,6784.01,2167,15,55.6066393442623,3.8385245901639347,2,High
14052,241.3,85,1,3.7123076923076925,3.2515384615384613,26,Low
14053,312.05,275,2,62.410000000000004,1.334,33,Low
14055,795.3199999999999,504,2,34.579130434782606,4.1378260869565215,213,Medium
14057,2135.0,1565,5,13.018292682926829,2.169573170731707,17,High
14058,469.19,211,2,19.549583333333334,3.595,98,Medium
14060,3378.66,2733,13,49.68617647058824,1.7819117647058824,2,High
14061,917.4300000000001,133,3,48.28578947368421,8.654736842105264,143,Medium
14062,15120.800000000001,7201,12,66.02969432314411,3.0029694323144107,10,High
14063,22710.2,3850,9,567.755,336.08875,74,High
14064,1925.9,2139,10,12.112578616352202,1.4636477987421384,66,High
14065,891.02,582,3,18.18408163265306,3.67530612244898,25,Medium
14068,1250.8700000000001,437,3,14.891309523809525,4.6882142857142854,239,Medium
14069,225.81,58,2,5.507560975609756,4.188292682926829,150,Low
14070,321.6,85,1,7.843902439024391,4.763414634146342,320,Low
14072,390.85,65,1,20.571052631578947,6.4263157894736835,302,Low
14074,219.4,228,1,36.56666666666667,0.9833333333333334,259,Low
14075,792.61,740,3,20.85815789473684,2.8007894736842105,39,Medium
14077,115.66,108,1,8.26142857142857,2.414285714285714,31,Low
14078,640.34,305,4,6.670208333333334,2.8484374999999997,9,Medium
14079,243.63,1,1,243.63,243.63,318,Low
14080,1070.08,220,4,13.545316455696202,8.350506329113925,49,Medium
14081,4369.47,3041,9,5.726697247706422,2.683971166448231,5,High
14082,231.10999999999999,136,1,6.419722222222222,2.044166666666667,28,Low
14083,373.3,207,3,5.332857142857143,2.9464285714285716,7,Low
14084,150.5,306,1,21.5,0.8885714285714286,148,Low
14085,5607.43,3363,16,9.2076026272578,2.954761904761905,4,High
14086,39.95,1,1,39.95,39.95,98,Low
14087,638.0,468,2,4.4,2.2224827586206897,40,Medium
14088,13544.99,2611,3,145.64505376344087,6.396451612903226,42,High
14091,9530.08,3316,2,733.0830769230769,3.141538461538462,290,High
14092,3152.54,1540,10,19.827295597484277,3.4194968553459124,10,High
14094,311.77,158,1,7.250465116279069,2.7544186046511627,75,Low
14095,2.95,1,1,2.95,2.95,358,Low
14097,422.86,352,2,10.5715,2.175,117,Medium
14099,2646.7400000000002,1487,9,9.766568265682658,2.493948339483395,11,High
14101,3985.14,3600,7,72.45709090909091,1.5385454545454547,24,High
14104,527.3199999999999,424,3,4.625614035087719,2.3230701754385965,25,Medium
14105,4722.6,2734,4,23.03707317073171,2.732390243902439,44,High
14106,214.8,24,1,214.8,8.95,373,Low
14107,2174.07,1696,4,19.239557522123896,2.846371681415929,84,High
14108,447.05,279,2,24.836111111111112,2.288888888888889,367,Medium
14110,7304.8,3380,21,29.937704918032786,2.93516393442623,71,High
14112,2919.44,1888,6,17.58698795180723,2.319939759036145,87,High
14113,5252.1900000000005,2694,12,59.683977272727276,2.745681818181818,11,High
14114,977.5600000000001,549,5,16.568813559322034,3.1098305084745763,31,Medium
14115,622.67,509,2,28.303181818181816,2.1922727272727274,137,Medium
14118,458.45,97,1,30.563333333333333,5.22,64,Medium
14119,183.37,177,2,16.67,3.2954545454545454,11,Low
14122,362.42,114,3,27.87846153846154,4.86,42,Low
14123,436.18,234,1,18.174166666666668,3.2745833333333336,369,Medium
14126,466.33000000000004,379,1,16.654642857142857,2.1525000000000003,80,Medium
14127,1190.3700000000001,507,3,16.306438356164385,4.138493150684932,16,Medium
14128,286.71,250,1,15.089999999999998,1.7815789473684212,187,Low
14129,1467.48,822,4,25.745263157894737,2.1496491228070176,35,High
14130,1377.86,958,3,8.947142857142856,2.0307142857142857,11,High
14131,168.22,105,1,3.65695652173913,2.179782608695652,284,Low
14133,305.5,50,1,38.1875,15.9625,369,Low
14134,11123.35,5814,15,61.79638888888889,3.354111111111111,18,High
14135,4953.61,5505,11,40.6033606557377,1.7606557377049181,3,High
14136,1570.81,1148,5,14.818962264150944,2.8432075471698113,36,High
14137,332.7,462,1,30.245454545454546,0.8772727272727273,331,Low
14139,670.98,539,3,15.604186046511629,2.286046511627907,126,Medium
14142,671.34,518,2,15.257727272727273,2.400227272727273,9,Medium
14144,30.6,12,1,30.6,2.55,122,Low
14145,3857.85,899,3,275.56071428571425,4.6499999999999995,95,High
14146,5259.3,3343,7,21.379268292682926,3.0508536585365853,19,High
14147,2106.8,887,7,84.272,2.9372,24,High
14148,309.09000000000003,207,1,22.077857142857145,2.212142857142857,50,Low
14151,679.45,405,2,15.442045454545456,2.928181818181818,309,Medium
14152,1376.05,1133,5,16.38154761904762,1.6763095238095238,23,High
14153,233.39999999999998,312,1,13.729411764705882,0.9076470588235294,119,Low
14154,5115.08,2757,6,21.312833333333334,2.9962083333333336,17,High
14156,196549.74,108105,102,74.28183673469387,7.059285714285714,7,High
14157,553.8000000000001,250,3,14.200000000000001,2.9294871794871793,25,Medium
14159,3230.45,2172,9,4.887216338880484,1.7477155824508321,15,High
14160,8421.47,4661,7,78.70532710280374,2.5198130841121498,246,High
14161,2182.46,1158,5,10.96713567839196,2.545276381909548,5,High
14163,148.71,57,1,24.785,1.8566666666666667,98,Low
14166,251.15,82,2,4.924509803921569,3.303921568627451,141,Low
14167,711.7,193,4,10.94923076923077,4.041538461538462,100,Medium
14168,370.45,147,2,24.696666666666665,3.0233333333333334,56,Low
14169,621.51,205,2,9.71109375,4.02734375,66,Medium
14170,570.18,270,3,3.9322758620689653,2.4720689655172414,11,Medium
14171,135.0,44,1,22.5,3.2566666666666664,366,Low
14172,369.02,78,3,8.386818181818182,5.856590909090909,241,Low
14173,135.16,44,2,33.79,5.12,277,Low
14175,4456.58,1494,5,24.486703296703297,4.778626373626373,54,High
14176,339.11,117,2,22.607333333333333,3.7393333333333336,3,Low
14177,1660.23,839,9,10.123353658536585,3.96890243902439,17,High
14180,1570.73,159,9,25.74967213114754,13.70967213114754,8,High
14181,308.35,120,2,5.929807692307692,2.714423076923077,46,Low
14182,678.77,174,4,13.5754,4.9318,79,Medium
14183,278.34000000000003,60,2,8.186470588235295,5.3167647058823535,47,Low
14186,1550.63,1550,5,14.909903846153847,1.4717307692307693,63,High
14187,123.5,50,1,15.4375,4.8,109,Low
14189,1160.31,709,2,22.751176470588234,4.033921568627451,4,Medium
14190,79.9,2,1,79.9,39.95,302,Low
14191,132.9,62,2,22.150000000000002,2.9499999999999997,30,Low
14192,293.74,218,1,20.981428571428573,1.6742857142857144,24,Low
14193,356.8,208,1,16.21818181818182,2.5704545454545453,32,Low
14194,7321.070000000001,4197,15,19.627533512064346,3.0168364611260055,28,High
14195,1603.6,1384,4,178.17777777777778,1.4944444444444445,75,High
14197,390.05,143,1,19.5025,4.675,46,Low
14198,868.33,333,5,16.698653846153846,5.676346153846154,36,Medium
14199,906.3,226,3,56.64375,4.81875,59,Medium
14200,379.2,140,1,18.057142857142857,3.9642857142857144,253,Low
14201,446.1,216,3,24.783333333333335,3.3277777777777775,45,Medium
14202,847.76,166,3,29.233103448275862,8.454482758620689,17,Medium
14203,339.34,80,1,21.20875,5.39625,33,Low
14204,874.22,397,3,4.829944751381215,2.76232044198895,58,Medium
14205,1947.5,1138,7,19.671717171717173,3.6831313131313133,30,High
14206,856.85,654,2,16.800980392156863,2.4445098039215685,24,Medium
14207,157.8,36,1,78.9,4.45,323,Low
14208,415.31,415,1,16.6124,2.3848,187,Medium
14209,2919.84,1048,9,20.276666666666667,5.078055555555555,21,High
14210,3955.6800000000003,1844,11,17.42590308370044,3.4457268722466963,7,High
14211,2161.19,1333,9,16.884296875,2.6903125,47,High
14212,1119.66,894,1,93.305,1.7725,81,Medium
14213,1192.2,244,1,238.44,4.89,40,Medium
14215,1626.6100000000001,927,4,19.364404761904762,3.559404761904762,4,High
14216,310.74,118,1,17.263333333333335,4.773333333333333,50,Low
14217,1411.91,567,7,17.43098765432099,5.794691358024691,2,High
14219,543.89,285,2,15.108055555555556,4.201944444444445,45,Medium
14220,882.5999999999999,196,2,51.917647058823526,4.514705882352941,203,Medium
14221,3084.69,1617,8,20.030454545454546,3.4040909090909093,85,High
14224,831.98,343,5,7.1722413793103446,4.380603448275862,26,Medium
14225,2031.07,1167,4,23.617093023255812,2.8493023255813954,70,High
14226,770.34,418,1,24.84967741935484,2.3787096774193546,77,Medium
14227,3017.75,2228,5,14.939356435643564,2.3964356435643563,50,High
14228,745.5,260,3,19.61842105263158,4.74921052631579,73,Medium
14229,1046.84,324,4,32.71375,4.82125,39,Medium
